Date,Store_Id,Item,Forecast,Product,Size,Forecast_Generated,Days_In_Future,Std_Dev,Lower_Bound,Upper_Bound
2025-07-22,104.0,3913116856.0,0.4781174686026234,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,14,0.08127996966244598,0.3188087280642293,0.6374262091410174
2025-07-23,104.0,3913116856.0,0.6938036255102787,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,15,0.12141563446429877,0.4558289819602531,0.9317782690603044
2025-07-24,104.0,3913116856.0,0.6861386081344883,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,16,0.1235049494642079,0.44406890718464087,0.9282083090843358
2025-07-25,104.0,3913116856.0,0.7692264977862107,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,17,0.14230690209044897,0.49030496968893067,1.0481480258834908
2025-07-26,104.0,3913116856.0,0.7382914833061897,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,18,0.14027538182817603,0.46335173492296466,1.0132312316894145
2025-07-27,104.0,3913116856.0,0.7559271289160151,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,19,0.14740579013862296,0.4670117802443141,1.044842477587716
2025-07-28,104.0,3913116856.0,0.572068914093703,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,20,0.1144137828187406,0.3478178997689714,0.7963199284184346
2025-07-29,104.0,3913116856.0,0.5337340422092305,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,21,0.10941547865289226,0.31927970404956163,0.7481883803688993
2025-07-30,104.0,3913116856.0,0.7456148007980792,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,22,0.15657910816759665,0.43871974878958975,1.0525098528065686
2025-07-31,104.0,3913116856.0,0.7357281870426791,BELLATORIA GAR CHKN ALFR PIZZA,16.03 OZ,2025-08-02 22:53:01.860201,23,0.158181560214176,0.4256923290228941,1.0457640450624641
